TransactionID,Amount,SenderCounty,ReceiverCounty,TimeOfDay,TransactionType,AccountAgeMonths,TransactionsLast24Hours,DeviceChangedRecently,NewLocationLogin,FailedPinAttempts,IsWeekend,Fraudulent
TXN004313,91354,Kiambu,Kisumu,12,Withdraw,104,13,Yes,Yes,1,No,Yes
TXN004314,439340,Kiambu,Nairobi,17,Paybill,120,8,Yes,Yes,6,Yes,Yes
TXN004316,165953,Meru,Meru,11,Send Money,60,30,No,Yes,5,Yes,Yes
TXN004317,290547,Kakamega,Nakuru,20,Till,10,20,Yes,Yes,5,No,Yes
TXN004318,82519,Kakamega,Uasin Gishu,7,Till,103,14,Yes,No,5,Yes,Yes
TXN004323,363957,Machakos,Nyeri,14,Send Money,102,22,No,Yes,6,Yes,Yes
TXN004324,210312,Machakos,Mombasa,2,Send Money,105,24,Yes,Yes,7,Yes,Yes
TXN004326,218399,Kakamega,Kiambu,2,Send Money,57,7,Yes,Yes,7,Yes,Yes
TXN004328,100742,Mombasa,Kakamega,0,Withdraw,33,1,Yes,Yes,7,No,Yes
TXN004329,54715,Kakamega,Nakuru,17,Paybill,27,21,Yes,Yes,1,Yes,Yes
TXN004332,152496,Kiambu,Mombasa,3,Withdraw,110,5,No,Yes,7,Yes,Yes
TXN004333,456217,Mombasa,Kiambu,15,Till,36,7,No,Yes,4,Yes,Yes
TXN004336,209938,Nakuru,Kiambu,22,Withdraw,8,8,No,Yes,5,Yes,Yes
TXN004337,204999,Kiambu,Machakos,6,Paybill,41,5,Yes,No,4,No,Yes
TXN004340,331786,Kakamega,Nyeri,13,Till,14,25,Yes,No,8,Yes,Yes
TXN004341,237483,Nairobi,Kiambu,3,Till,96,13,Yes,Yes,8,Yes,Yes
TXN004343,194623,Nairobi,Mombasa,21,Withdraw,84,27,No,Yes,6,No,Yes
TXN004344,263223,Kakamega,Machakos,1,Till,99,12,Yes,No,3,Yes,Yes
TXN004347,379770,Meru,Kisumu,16,Send Money,101,22,No,Yes,5,No,Yes
TXN004348,278256,Uasin Gishu,Nakuru,23,Paybill,35,15,Yes,No,6,Yes,Yes
TXN004349,151055,Nairobi,Uasin Gishu,5,Withdraw,10,14,Yes,Yes,5,No,Yes
TXN004350,268904,Mombasa,Mombasa,4,Send Money,83,29,Yes,Yes,6,Yes,Yes
TXN004351,241405,Kisumu,Nakuru,7,Send Money,120,19,No,Yes,8,Yes,Yes
TXN004353,494387,Kakamega,Mombasa,8,Send Money,97,29,No,Yes,6,Yes,Yes
TXN004354,99391,Kisumu,Nakuru,10,Withdraw,36,26,Yes,No,7,Yes,Yes
TXN004356,97114,Machakos,Nyeri,14,Send Money,5,15,Yes,No,4,Yes,Yes
TXN004357,323857,Machakos,Meru,4,Till,91,20,No,Yes,5,Yes,Yes
TXN004358,118657,Kakamega,Meru,22,Paybill,112,29,Yes,No,5,No,Yes
TXN004359,207343,Meru,Machakos,14,Paybill,38,22,Yes,No,3,No,Yes
TXN004361,168146,Mombasa,Nairobi,15,Till,14,4,Yes,Yes,3,Yes,Yes
TXN004362,98471,Meru,Kiambu,16,Till,48,25,Yes,Yes,4,No,Yes
TXN004363,373063,Kisumu,Kisumu,7,Paybill,94,29,Yes,Yes,3,Yes,Yes
TXN004364,475237,Kakamega,Nairobi,23,Till,5,18,No,Yes,8,No,Yes
TXN004365,108682,Nyeri,Machakos,17,Withdraw,75,27,Yes,Yes,7,Yes,Yes
TXN004366,272249,Uasin Gishu,Nyeri,5,Paybill,27,16,Yes,Yes,3,Yes,Yes
TXN004367,197069,Machakos,Mombasa,19,Paybill,84,2,Yes,Yes,7,Yes,Yes
TXN004369,334519,Mombasa,Nakuru,6,Withdraw,36,21,No,Yes,8,Yes,Yes
TXN004371,230538,Machakos,Machakos,20,Paybill,110,16,Yes,Yes,5,Yes,Yes
TXN004373,271355,Meru,Nyeri,5,Till,42,2,Yes,No,7,No,Yes
TXN004374,270291,Machakos,Uasin Gishu,9,Send Money,63,24,No,Yes,7,Yes,Yes
TXN004375,168413,Nairobi,Uasin Gishu,13,Withdraw,114,28,Yes,Yes,0,No,Yes
TXN004376,357123,Mombasa,Mombasa,18,Send Money,115,16,Yes,No,3,Yes,Yes
TXN004377,376820,Nakuru,Nairobi,19,Paybill,56,23,Yes,Yes,5,No,Yes
TXN004378,256990,Nakuru,Kakamega,15,Send Money,27,24,Yes,Yes,4,Yes,Yes
TXN004379,244636,Uasin Gishu,Mombasa,17,Paybill,2,25,Yes,No,3,Yes,Yes
TXN004380,460961,Nairobi,Kakamega,4,Send Money,7,29,Yes,No,5,Yes,Yes
TXN004382,488517,Uasin Gishu,Machakos,4,Send Money,62,8,Yes,No,5,Yes,Yes
TXN004383,175837,Kisumu,Nairobi,14,Paybill,92,29,Yes,No,7,Yes,Yes
TXN004384,475330,Nakuru,Machakos,22,Till,115,24,Yes,No,7,Yes,Yes
TXN004385,5908,Kiambu,Machakos,13,Till,118,18,Yes,No,8,No,Yes
TXN004386,498890,Kisumu,Nairobi,10,Till,91,15,Yes,No,4,No,Yes
TXN004387,29164,Uasin Gishu,Kakamega,8,Send Money,119,21,No,Yes,5,No,Yes
TXN004388,295736,Machakos,Meru,23,Paybill,101,6,Yes,Yes,6,No,Yes
TXN004389,18628,Kiambu,Nairobi,11,Send Money,119,1,Yes,Yes,4,Yes,Yes
TXN004390,203263,Uasin Gishu,Machakos,9,Till,81,16,Yes,Yes,4,No,Yes
TXN004392,132128,Machakos,Kisumu,11,Withdraw,80,15,No,Yes,4,No,Yes
TXN004393,9973,Kisumu,Machakos,14,Withdraw,37,29,Yes,No,6,No,Yes
TXN004396,193059,Machakos,Nairobi,14,Send Money,73,11,Yes,No,3,Yes,Yes
TXN004397,406835,Kakamega,Uasin Gishu,6,Send Money,64,9,Yes,No,4,No,Yes
TXN004398,328172,Meru,Kakamega,12,Withdraw,6,23,Yes,Yes,3,Yes,Yes
TXN004401,97158,Kisumu,Kiambu,23,Till,66,29,Yes,Yes,3,No,Yes
TXN004402,402401,Kiambu,Kiambu,16,Till,64,30,Yes,No,5,Yes,Yes
TXN004404,337880,Kakamega,Uasin Gishu,21,Withdraw,96,10,No,Yes,7,Yes,Yes
TXN004405,219234,Machakos,Nakuru,8,Paybill,103,9,No,Yes,7,Yes,Yes
TXN004408,315350,Kisumu,Machakos,18,Paybill,25,29,No,Yes,6,No,Yes
TXN004409,59411,Uasin Gishu,Kakamega,10,Send Money,58,14,No,Yes,8,No,Yes
TXN004410,13764,Nairobi,Kiambu,8,Withdraw,81,12,No,Yes,6,No,Yes
TXN004412,191514,Kiambu,Meru,9,Send Money,96,1,Yes,No,5,No,Yes
TXN004419,336341,Nairobi,Kakamega,19,Withdraw,116,25,No,Yes,5,Yes,Yes
TXN004420,420512,Kakamega,Nyeri,8,Paybill,14,14,No,Yes,7,No,Yes
TXN004422,305155,Machakos,Nairobi,3,Withdraw,43,1,No,Yes,5,Yes,Yes
TXN004424,109185,Nakuru,Nakuru,23,Till,7,16,Yes,Yes,8,Yes,Yes
TXN004425,432497,Kiambu,Nakuru,5,Withdraw,95,19,Yes,Yes,3,No,Yes
TXN004426,301105,Nyeri,Nairobi,2,Withdraw,111,23,Yes,No,4,Yes,Yes
TXN004428,20720,Meru,Mombasa,8,Withdraw,32,3,Yes,Yes,8,No,Yes
TXN004432,127104,Nairobi,Nakuru,0,Paybill,61,24,No,Yes,4,No,Yes
TXN004433,458382,Mombasa,Uasin Gishu,5,Till,58,16,Yes,Yes,7,Yes,Yes
TXN004435,145760,Uasin Gishu,Nyeri,22,Withdraw,111,27,No,Yes,7,Yes,Yes
TXN004438,9493,Kisumu,Kiambu,3,Till,57,13,Yes,No,6,No,Yes
TXN004439,254894,Nairobi,Kiambu,2,Send Money,29,3,Yes,Yes,0,No,Yes
TXN004440,241323,Nakuru,Kakamega,1,Paybill,104,4,Yes,Yes,4,Yes,Yes
TXN004441,221474,Machakos,Machakos,0,Send Money,47,15,Yes,No,6,Yes,Yes
TXN004442,305416,Mombasa,Machakos,16,Till,27,12,Yes,Yes,1,Yes,Yes
TXN004443,193710,Nairobi,Nairobi,23,Send Money,51,15,Yes,Yes,3,No,Yes
TXN004445,122323,Nakuru,Nakuru,19,Withdraw,1,6,Yes,No,3,No,Yes
TXN004446,425396,Kiambu,Meru,5,Withdraw,82,22,Yes,Yes,0,Yes,Yes
TXN004447,82093,Nairobi,Uasin Gishu,2,Paybill,10,27,Yes,Yes,4,Yes,Yes
TXN004449,130886,Mombasa,Nyeri,22,Send Money,44,18,Yes,No,7,Yes,Yes
TXN004454,453514,Mombasa,Kakamega,10,Till,34,25,Yes,No,4,No,Yes
TXN004455,461323,Mombasa,Kiambu,17,Send Money,14,24,Yes,No,7,Yes,Yes
TXN004456,200685,Machakos,Kakamega,1,Paybill,8,12,Yes,Yes,7,No,Yes
TXN004459,367039,Nakuru,Kakamega,21,Withdraw,45,28,Yes,Yes,5,Yes,Yes
TXN004462,230285,Kiambu,Nakuru,13,Till,84,1,Yes,No,8,Yes,Yes
TXN004463,302449,Mombasa,Nairobi,10,Till,61,5,Yes,No,6,No,Yes
TXN004467,482907,Kisumu,Mombasa,19,Paybill,62,16,Yes,No,6,No,Yes
TXN004470,434555,Kisumu,Nairobi,11,Till,60,30,No,Yes,8,Yes,Yes
TXN004472,179483,Uasin Gishu,Mombasa,23,Send Money,97,13,Yes,Yes,8,Yes,Yes
TXN004473,450778,Nairobi,Mombasa,12,Paybill,72,18,Yes,Yes,5,No,Yes
TXN004474,376322,Nakuru,Machakos,10,Till,7,24,No,Yes,7,Yes,Yes
TXN004478,171086,Uasin Gishu,Meru,8,Send Money,112,9,No,Yes,8,Yes,Yes
TXN004479,321193,Mombasa,Nyeri,6,Till,57,18,No,Yes,8,No,Yes
TXN004480,467732,Uasin Gishu,Machakos,17,Till,16,25,Yes,Yes,0,No,Yes
TXN004481,270202,Uasin Gishu,Nairobi,7,Till,37,8,Yes,Yes,0,No,Yes
TXN004482,438638,Nairobi,Uasin Gishu,8,Paybill,84,23,No,Yes,8,No,Yes
TXN004483,246628,Meru,Nairobi,20,Till,48,20,Yes,No,4,No,Yes
TXN004484,391995,Nairobi,Kisumu,15,Send Money,71,27,Yes,Yes,4,No,Yes
TXN004486,168158,Kakamega,Machakos,9,Withdraw,118,21,Yes,Yes,8,No,Yes
TXN004488,267710,Machakos,Machakos,7,Paybill,22,17,No,Yes,7,Yes,Yes
TXN004491,7106,Mombasa,Nyeri,0,Till,93,12,Yes,Yes,1,No,Yes
TXN004493,144149,Nakuru,Kisumu,15,Withdraw,95,12,Yes,No,6,Yes,Yes
TXN004496,192446,Kisumu,Kiambu,3,Paybill,53,7,No,Yes,7,Yes,Yes
TXN004498,468546,Nakuru,Uasin Gishu,11,Paybill,56,13,No,Yes,6,No,Yes
TXN004500,395440,Nakuru,Mombasa,17,Withdraw,70,19,No,Yes,4,No,Yes
TXN004502,147475,Mombasa,Meru,12,Send Money,20,26,Yes,Yes,3,Yes,Yes
TXN004503,402973,Kiambu,Nairobi,0,Till,19,11,Yes,Yes,7,Yes,Yes
TXN004505,203839,Nyeri,Meru,13,Withdraw,6,24,Yes,No,5,No,Yes
TXN004506,106237,Nakuru,Nyeri,1,Paybill,53,17,Yes,No,3,No,Yes
TXN004508,154507,Nyeri,Uasin Gishu,4,Send Money,60,16,Yes,No,5,Yes,Yes
TXN004509,1717,Nyeri,Kisumu,16,Send Money,73,17,No,Yes,6,No,Yes
TXN004511,458929,Machakos,Kisumu,17,Till,117,6,No,Yes,4,Yes,Yes
TXN004512,197933,Kakamega,Meru,4,Paybill,42,17,Yes,No,8,Yes,Yes
TXN004514,278537,Nyeri,Kakamega,17,Send Money,28,9,Yes,No,4,No,Yes
TXN004515,495042,Uasin Gishu,Machakos,17,Withdraw,105,26,No,Yes,3,No,Yes
TXN004518,116741,Nyeri,Kisumu,20,Till,82,1,No,Yes,3,No,Yes
TXN004520,12173,Nyeri,Mombasa,7,Withdraw,37,29,Yes,No,5,No,Yes
TXN004523,235760,Uasin Gishu,Kisumu,1,Till,29,24,Yes,No,7,No,Yes
TXN004524,432542,Nairobi,Mombasa,10,Withdraw,2,30,No,No,6,No,Yes
TXN004527,238295,Kisumu,Uasin Gishu,15,Till,23,20,Yes,Yes,7,Yes,Yes
TXN004528,22946,Mombasa,Nakuru,16,Paybill,56,22,Yes,Yes,5,No,Yes
TXN004529,229841,Nakuru,Meru,4,Paybill,92,30,Yes,No,8,Yes,Yes
TXN004532,140918,Mombasa,Kiambu,18,Paybill,83,18,Yes,No,3,No,Yes
TXN004535,317175,Uasin Gishu,Uasin Gishu,11,Till,101,2,Yes,Yes,0,Yes,Yes
TXN004536,162005,Kakamega,Nyeri,8,Withdraw,44,10,Yes,Yes,0,Yes,Yes
TXN004544,367638,Machakos,Machakos,19,Withdraw,74,29,No,Yes,8,No,Yes
TXN004545,483988,Machakos,Machakos,5,Paybill,41,19,Yes,Yes,4,Yes,Yes
TXN004546,399924,Nairobi,Nakuru,20,Paybill,30,2,Yes,No,4,Yes,Yes
TXN004550,53933,Nairobi,Nairobi,19,Withdraw,73,26,Yes,No,7,Yes,Yes
TXN004551,293146,Uasin Gishu,Kiambu,4,Send Money,38,10,Yes,Yes,3,Yes,Yes
TXN004553,149045,Kakamega,Meru,18,Send Money,67,19,Yes,Yes,5,No,Yes
TXN004554,189664,Uasin Gishu,Machakos,3,Paybill,99,28,No,Yes,4,No,Yes
TXN004555,404057,Kakamega,Nairobi,16,Send Money,29,10,Yes,No,4,Yes,Yes
TXN004556,217317,Meru,Kiambu,7,Till,110,21,Yes,Yes,3,No,Yes
TXN004558,38493,Kisumu,Mombasa,21,Send Money,82,4,Yes,Yes,6,No,Yes
TXN004559,167474,Nairobi,Kakamega,1,Till,33,9,No,Yes,7,No,Yes
TXN004561,97306,Uasin Gishu,Machakos,14,Paybill,57,13,Yes,No,3,Yes,Yes
TXN004562,1788,Kakamega,Nyeri,19,Paybill,99,16,Yes,No,7,Yes,Yes
TXN004564,438251,Machakos,Kiambu,8,Send Money,107,7,No,Yes,8,No,Yes
TXN004565,454275,Nyeri,Kisumu,12,Paybill,87,26,Yes,No,7,Yes,Yes
TXN004566,389263,Machakos,Meru,23,Till,78,1,Yes,No,5,Yes,Yes
TXN004568,385178,Mombasa,Nakuru,20,Till,29,7,Yes,Yes,7,Yes,Yes
TXN004569,428541,Kakamega,Uasin Gishu,11,Send Money,64,11,No,Yes,6,Yes,Yes
TXN004570,74759,Kakamega,Nyeri,13,Till,15,26,Yes,Yes,0,Yes,Yes
TXN004572,494085,Meru,Nairobi,10,Paybill,42,8,Yes,No,3,Yes,Yes
TXN004575,101989,Nyeri,Kakamega,4,Send Money,12,3,No,Yes,4,Yes,Yes
TXN004576,233081,Kiambu,Meru,8,Send Money,42,15,Yes,Yes,4,No,Yes
TXN004578,289909,Machakos,Kakamega,7,Withdraw,36,1,Yes,No,7,Yes,Yes
TXN004579,276843,Nyeri,Kisumu,11,Send Money,43,1,No,Yes,5,Yes,Yes
TXN004580,338904,Kakamega,Kisumu,0,Withdraw,117,4,Yes,Yes,1,No,Yes
TXN004583,123043,Machakos,Machakos,14,Withdraw,35,1,Yes,Yes,2,No,Yes
TXN004586,322124,Meru,Kiambu,13,Paybill,3,26,Yes,Yes,3,Yes,Yes
TXN004587,61538,Uasin Gishu,Machakos,7,Withdraw,40,23,No,Yes,6,Yes,Yes
TXN004588,115250,Kisumu,Nyeri,19,Send Money,108,27,Yes,No,3,No,Yes
TXN004593,216270,Kiambu,Meru,13,Send Money,57,2,No,Yes,8,No,Yes
TXN004594,452509,Nyeri,Nyeri,9,Withdraw,20,5,Yes,Yes,8,No,Yes
TXN004595,237195,Machakos,Meru,12,Withdraw,109,19,Yes,No,3,No,Yes
TXN004596,282060,Nakuru,Nairobi,1,Withdraw,88,14,Yes,No,4,Yes,Yes
TXN004598,201714,Uasin Gishu,Kakamega,23,Send Money,58,28,Yes,Yes,1,No,Yes
TXN004599,145290,Kiambu,Meru,20,Send Money,3,18,Yes,Yes,4,No,Yes
TXN004600,335967,Meru,Kiambu,21,Paybill,31,15,Yes,No,5,Yes,Yes
TXN004601,348130,Nakuru,Kakamega,17,Send Money,104,26,Yes,Yes,5,No,Yes
TXN004603,13856,Kiambu,Kiambu,19,Till,36,29,No,Yes,4,No,Yes
TXN004605,293506,Nyeri,Meru,1,Send Money,73,29,Yes,Yes,2,No,Yes
TXN004606,327012,Kiambu,Kiambu,2,Withdraw,65,28,No,Yes,6,Yes,Yes
TXN004608,85609,Machakos,Nyeri,23,Till,1,14,No,Yes,8,Yes,Yes
TXN004609,290700,Meru,Machakos,22,Withdraw,20,9,Yes,No,7,No,Yes
TXN004612,219907,Kisumu,Machakos,2,Send Money,34,21,Yes,No,5,Yes,Yes
TXN004613,43434,Meru,Kisumu,4,Withdraw,2,5,No,Yes,3,No,Yes
TXN004614,482051,Meru,Kiambu,21,Paybill,97,16,No,Yes,8,No,Yes
TXN004615,221637,Nakuru,Kiambu,8,Paybill,65,6,Yes,No,5,No,Yes
TXN004616,47971,Machakos,Kakamega,12,Till,31,17,Yes,Yes,1,No,Yes
TXN004617,408300,Machakos,Nakuru,5,Paybill,13,22,No,Yes,3,No,Yes
TXN004618,246754,Kakamega,Machakos,5,Till,47,1,Yes,No,3,Yes,Yes
TXN004619,78511,Kiambu,Kisumu,3,Paybill,88,23,Yes,Yes,4,Yes,Yes
TXN004624,330370,Nyeri,Nairobi,11,Till,82,12,No,Yes,6,Yes,Yes
TXN004626,445269,Kakamega,Nairobi,6,Till,3,3,Yes,No,3,Yes,Yes
TXN004628,110959,Nairobi,Nyeri,0,Till,95,16,Yes,Yes,7,No,Yes
TXN004629,130164,Meru,Uasin Gishu,10,Withdraw,65,6,Yes,Yes,2,Yes,Yes
TXN004630,360724,Kiambu,Machakos,3,Paybill,96,12,Yes,No,6,No,Yes
TXN004635,323196,Nairobi,Kiambu,22,Paybill,19,3,No,Yes,8,No,Yes
TXN004639,399833,Mombasa,Kiambu,19,Paybill,4,17,Yes,Yes,0,No,Yes
TXN004640,479294,Nyeri,Nairobi,16,Till,27,23,No,Yes,3,No,Yes
TXN004643,358636,Nakuru,Nairobi,18,Withdraw,119,17,Yes,No,3,No,Yes
TXN004648,161750,Nyeri,Nyeri,17,Send Money,23,23,Yes,Yes,7,No,Yes
TXN004650,199832,Nyeri,Meru,3,Send Money,45,5,No,Yes,6,Yes,Yes
TXN004651,301408,Kakamega,Meru,21,Paybill,45,8,Yes,Yes,0,Yes,Yes
TXN004656,227541,Nakuru,Machakos,0,Send Money,95,27,Yes,No,3,Yes,Yes
TXN004657,210944,Nairobi,Kiambu,18,Till,91,6,No,Yes,5,Yes,Yes
TXN004658,198160,Machakos,Mombasa,6,Paybill,16,16,Yes,Yes,5,Yes,Yes
TXN004660,250533,Machakos,Nakuru,7,Send Money,40,3,Yes,No,6,No,Yes
TXN004661,116597,Nakuru,Nakuru,19,Send Money,102,13,Yes,No,7,No,Yes
TXN004662,308354,Mombasa,Uasin Gishu,4,Withdraw,41,28,Yes,Yes,0,No,Yes
TXN004663,255977,Mombasa,Kiambu,12,Till,47,2,Yes,No,6,Yes,Yes
TXN004664,2901,Machakos,Nyeri,22,Till,107,26,Yes,Yes,4,No,Yes
TXN004666,73683,Mombasa,Meru,16,Send Money,28,6,Yes,Yes,6,No,Yes
TXN004667,212894,Kakamega,Machakos,3,Paybill,96,1,Yes,No,5,Yes,Yes
TXN004669,339528,Machakos,Uasin Gishu,17,Withdraw,21,22,Yes,No,3,No,Yes
TXN004670,411397,Mombasa,Nairobi,7,Withdraw,22,1,Yes,Yes,4,No,Yes
TXN004671,410564,Kiambu,Mombasa,8,Till,87,11,Yes,No,7,No,Yes
TXN004672,411718,Machakos,Nakuru,2,Till,19,24,No,Yes,7,No,Yes
TXN004673,190538,Nairobi,Kisumu,20,Send Money,75,12,No,Yes,8,Yes,Yes
TXN004675,425483,Mombasa,Nairobi,19,Send Money,58,23,Yes,No,3,No,Yes
TXN004678,411276,Machakos,Machakos,6,Send Money,55,1,Yes,Yes,5,Yes,Yes
TXN004679,98724,Kisumu,Nyeri,0,Till,33,24,Yes,No,6,Yes,Yes
TXN004681,321993,Kakamega,Nakuru,19,Paybill,5,12,No,Yes,8,Yes,Yes
TXN004683,227626,Kiambu,Uasin Gishu,15,Withdraw,14,5,Yes,No,4,No,Yes
TXN004685,30442,Machakos,Kakamega,0,Paybill,96,22,Yes,No,3,Yes,Yes
TXN004686,269870,Machakos,Mombasa,8,Paybill,56,4,Yes,Yes,8,No,Yes
TXN004687,277247,Nairobi,Nakuru,5,Withdraw,87,28,Yes,No,5,Yes,Yes
TXN004688,176917,Machakos,Kisumu,16,Paybill,107,19,Yes,Yes,8,Yes,Yes
TXN004689,424367,Uasin Gishu,Kakamega,7,Send Money,78,25,Yes,No,3,Yes,Yes
TXN004690,384852,Nairobi,Mombasa,23,Withdraw,86,18,Yes,Yes,3,No,Yes
TXN004692,462026,Kiambu,Kiambu,11,Till,13,19,No,Yes,5,No,Yes
TXN004693,12894,Uasin Gishu,Kakamega,6,Till,109,14,Yes,No,3,No,Yes
TXN004695,327694,Kisumu,Kakamega,6,Paybill,21,19,No,Yes,6,Yes,Yes
TXN004696,138709,Machakos,Uasin Gishu,12,Till,30,16,Yes,Yes,1,Yes,Yes
TXN004697,358263,Nakuru,Nairobi,14,Withdraw,104,4,No,Yes,3,No,Yes
TXN004698,271821,Uasin Gishu,Nyeri,2,Withdraw,84,28,Yes,Yes,8,No,Yes
TXN004699,17557,Kisumu,Kiambu,5,Paybill,120,12,Yes,Yes,7,Yes,Yes
TXN004701,114268,Nakuru,Machakos,21,Withdraw,10,17,No,Yes,4,Yes,Yes
TXN004702,375307,Mombasa,Mombasa,23,Till,16,26,No,Yes,6,Yes,Yes
TXN004703,241886,Kiambu,Kakamega,17,Withdraw,49,30,Yes,Yes,7,Yes,Yes
TXN004704,464477,Kiambu,Machakos,11,Withdraw,102,25,Yes,No,4,Yes,Yes
TXN004705,456611,Nyeri,Nyeri,10,Paybill,40,15,Yes,Yes,1,No,Yes
TXN004708,272198,Kisumu,Kiambu,9,Withdraw,68,2,No,Yes,8,Yes,Yes
TXN004710,17867,Mombasa,Kiambu,18,Paybill,119,26,No,Yes,6,Yes,Yes
TXN004711,361571,Kisumu,Meru,23,Paybill,12,17,Yes,Yes,7,Yes,Yes
TXN004713,145374,Uasin Gishu,Kiambu,18,Paybill,73,4,Yes,No,4,No,Yes
TXN004714,380344,Kakamega,Kisumu,22,Paybill,62,7,No,Yes,3,Yes,Yes
TXN004715,333312,Nakuru,Meru,5,Till,63,26,Yes,Yes,5,No,Yes
TXN004716,360956,Nakuru,Uasin Gishu,15,Send Money,65,18,Yes,Yes,2,Yes,Yes
TXN004717,214006,Mombasa,Kakamega,16,Withdraw,7,21,Yes,Yes,8,No,Yes
TXN004720,281606,Meru,Nakuru,1,Paybill,10,6,Yes,No,3,No,Yes
TXN004721,415697,Meru,Machakos,7,Till,24,26,No,Yes,4,No,Yes
TXN004722,128545,Nairobi,Kakamega,5,Till,106,25,No,Yes,3,Yes,Yes
TXN004723,426935,Kisumu,Nakuru,1,Withdraw,66,14,Yes,Yes,5,No,Yes
TXN004724,261301,Nairobi,Mombasa,8,Send Money,71,1,Yes,No,6,No,Yes
TXN004725,445045,Mombasa,Kisumu,1,Paybill,20,18,Yes,No,4,No,Yes
TXN004727,285544,Kisumu,Kakamega,14,Withdraw,83,18,No,Yes,7,Yes,Yes
TXN004730,465466,Uasin Gishu,Mombasa,16,Till,54,13,Yes,Yes,7,No,Yes
TXN004732,360756,Nyeri,Nyeri,22,Paybill,79,9,No,Yes,6,Yes,Yes
TXN004733,230637,Kiambu,Kisumu,8,Till,38,10,Yes,Yes,6,Yes,Yes
TXN004734,170126,Kisumu,Mombasa,15,Paybill,1,6,No,No,7,Yes,Yes
TXN004736,109271,Kiambu,Nakuru,15,Till,98,6,No,Yes,3,Yes,Yes
TXN004740,95266,Kakamega,Machakos,11,Till,46,29,Yes,Yes,6,No,Yes
TXN004742,411205,Nakuru,Nyeri,22,Till,44,13,Yes,No,5,No,Yes
TXN004744,346075,Nairobi,Kisumu,9,Till,44,7,Yes,No,6,No,Yes
TXN004745,363706,Kiambu,Nakuru,7,Withdraw,48,13,No,Yes,8,Yes,Yes
TXN004751,454386,Nairobi,Meru,20,Till,58,20,Yes,Yes,2,Yes,Yes
TXN004752,154351,Machakos,Machakos,14,Send Money,28,3,Yes,Yes,3,No,Yes
TXN004753,482235,Nyeri,Kakamega,4,Paybill,6,16,Yes,No,6,No,Yes
TXN004754,30144,Nyeri,Nakuru,14,Send Money,49,21,Yes,No,5,No,Yes
TXN004755,339448,Nakuru,Uasin Gishu,15,Withdraw,88,12,Yes,Yes,4,Yes,Yes
TXN004759,473040,Meru,Kiambu,3,Paybill,39,7,Yes,No,7,No,Yes
TXN004762,169684,Kiambu,Kakamega,8,Paybill,75,2,No,Yes,4,No,Yes
TXN004763,240195,Machakos,Kisumu,15,Withdraw,7,15,Yes,No,4,No,Yes
TXN004765,239321,Nairobi,Nakuru,14,Paybill,41,3,Yes,Yes,4,No,Yes
TXN004766,293048,Nairobi,Nyeri,20,Till,113,1,Yes,No,6,Yes,Yes
TXN004767,280512,Nairobi,Mombasa,6,Paybill,64,16,No,Yes,7,No,Yes
TXN004768,439423,Meru,Kakamega,22,Till,103,20,Yes,No,6,No,Yes
TXN004771,108907,Kisumu,Uasin Gishu,4,Till,102,18,Yes,Yes,0,Yes,Yes
TXN004773,297332,Kiambu,Kiambu,7,Till,63,15,Yes,No,3,No,Yes
TXN004775,474559,Kiambu,Nyeri,5,Send Money,70,21,Yes,Yes,2,Yes,Yes
TXN004776,480886,Uasin Gishu,Machakos,0,Till,4,26,Yes,Yes,5,Yes,Yes
TXN004778,98691,Kiambu,Mombasa,10,Withdraw,12,26,No,Yes,4,Yes,Yes
TXN004779,171520,Nyeri,Uasin Gishu,2,Paybill,66,23,No,Yes,7,No,Yes
TXN004780,251904,Machakos,Uasin Gishu,19,Till,58,27,Yes,Yes,3,Yes,Yes
TXN004781,474271,Kakamega,Uasin Gishu,12,Send Money,20,1,Yes,No,4,No,Yes
TXN004786,39962,Machakos,Nakuru,10,Till,112,20,Yes,Yes,4,Yes,Yes
TXN004787,432876,Nairobi,Kakamega,22,Send Money,24,11,No,Yes,8,No,Yes
TXN004794,32126,Kakamega,Nyeri,15,Paybill,75,6,Yes,Yes,5,Yes,Yes
TXN004797,370647,Meru,Kakamega,11,Withdraw,45,30,No,Yes,8,No,Yes
TXN004798,417728,Meru,Meru,9,Paybill,45,24,No,Yes,3,Yes,Yes
TXN004799,37610,Kakamega,Nyeri,14,Paybill,4,19,No,Yes,8,No,Yes
TXN004800,411727,Nyeri,Nakuru,19,Withdraw,113,17,Yes,No,7,Yes,Yes
TXN004801,271857,Uasin Gishu,Nairobi,14,Till,26,1,Yes,No,5,No,Yes
TXN004802,179079,Nairobi,Nakuru,5,Withdraw,112,14,Yes,No,6,No,Yes
TXN004805,464919,Nyeri,Kiambu,15,Withdraw,60,10,Yes,Yes,6,No,Yes
TXN004806,99739,Kiambu,Nairobi,21,Withdraw,79,6,Yes,Yes,4,No,Yes
TXN004807,123533,Mombasa,Mombasa,5,Send Money,82,4,No,Yes,8,Yes,Yes
TXN004809,486490,Uasin Gishu,Kiambu,15,Send Money,17,29,No,Yes,6,No,Yes
TXN004811,367579,Nairobi,Mombasa,23,Withdraw,91,1,Yes,Yes,3,Yes,Yes
TXN004812,42021,Kisumu,Meru,1,Send Money,82,28,Yes,Yes,1,No,Yes
TXN004813,439991,Nakuru,Nairobi,17,Withdraw,64,10,Yes,No,6,No,Yes
